1,provide,"제공하다, 공급하다, 준비하다"
17,excess,"초과, 초과량, 과도함; 초과한, 여분의"
17,oral,"구두(口頭)의, 구술의"
17,drift,표류; 표류하다
18,solar,"태양의, 태양열을 이용한"
18,outstanding,"뛰어난, 두드러진, 미해결의"
18,mislead,"잘못 인도하다, 오해하게 하다"
18,dedicate,"헌납하다, 바치다"
18,crush,"으깨다, 밀어 넣다"
18,sink,가라앉다
18,entire,"전체의, 완전한; 전부, 전체"
18,confront,직면하다
18,beard,턱수염
18,haste,"급함, 서두름"
18,initial,"처음의, 초기의; 머리글자(이니셜)"
18,destiny,운명
18,hardship,"고난, 어려움"
18,escape,"탈출하다, 벗어나다; 탈출, 도망"
18,valid,"타당한, 유효한"
18,dispose,"배치하다, 처리하다, 경향을 갖게 하다"
18,exist,"존재하다, 살아가다"
18,optimal,"최상의, 최적의"
18,hydrogen,수소
18,perspective,"관점, 견해, 원근법, 전망"
18,thread,실; 실을 꿰다
18,dynasty,"왕조, 왕가"
18,scatter,"흩뿌리다, 분산시키다"
18,gamble,"도박하다, 모험하다; 도박, 모험"
18,temper,"성질, 기질; 완화시키다"
18,undoubtedly,"의심할 여지 없이, 확실히"
18,raft,"뗏목, 고무보트"
18,minimal,"최소의, 아주 적은"
18,soak,"적시다, 젖다, 흡수하다"
18,craft,"(수)공예, 기술, 선박, 비행기"
18,cease,"그만두다, 중지하다"
18,review,"재검토, 논평; 재검토하다"
18,ceiling,"천장, 상한선"
18,unify,"통합하다, 통일하다"
18,combat,싸우다; 전투
18,bump,"부딪치다; 충돌, 혹"
18,primary,"주요한, 최초[초기]의"
18,genre,"장르, 유형, 형식"
18,erase,"지우다, 없애다"
18,doom,"(~할) 운명이다 (to); 운명, 비운, 파멸"
19,vital,"필수적인, 중요한, 생명 유지와 관련된"
19,incident,"일어난 일, 사건; 일어나기 쉬운"
19,session,"시간, 기간, 회의, (대학의) 학기"
19,obvious,"명백한, 분명한"
19,moderate,"온건한, 적당한"
19,budget,"예산, 예산안"
19,graze,"풀을 뜯다, 방목하다"
19,fragile,부서지기 쉬운
19,myth,"신화, 사회적 통념"
19,ingredient,"재료, 성분"
19,indifferent,무관심한
19,strain,"긴장시키다, 잡아당기다, 혹사하다; 긴장, 압박"
19,nutrient,"영양소, 영양분"
19,dismiss,"해고하다, 해산시키다, 묵살하다"
19,geometry,기하학
19,glacier,빙하
19,urge,"촉구하다, 강요하다"
19,celebrity,"명성, 유명 인사"
19,antique,"옛날의, 고대의, 고풍의; 골동품"
19,profit,"이익, 이윤; 이익을 얻다"
19,sphere,"구체, 구"
19,inherit,"상속하다, (유전으로) 물려받다"
19,editorial,"사설, 논설; 편집자의"
19,crawl,"기어가다, 서행하다; 기어가기, 서행"
19,scratch,"긁다, 할퀴다; 긁힌 자국, 찰과상"
19,diabetes,당뇨병
19,congestion,"밀집, 혼잡"
19,constitute,"구성하다, 제정하다, 설립하다"
19,flow,흐르다; 흐름
19,investigate,"조사하다, 수사하다"
19,barter,"물물 교환하다; 물물 교환, 교역품"
19,circular,"원의, 순환의"
19,chilly,"쌀쌀한, 냉담한"
19,ancestor,"조상, 선조"
19,fierce,"사나운, 맹렬한"
19,vague,"막연한, 모호한, 흐릿한"
19,rough,"거친, 난폭한, 대강의"
19,content,"만족하는; 내용(물), 목차"
19,obstacle,"장애물, 방해가 되는 것"
19,disgrace,"불명예, 수치"
20,abolish,폐지하다
20,assure,"보증하다, 확실하게 하다"
20,form,"형태, 종류; 형성하다"
20,gender,"성(性), 성별"
20,innovation,혁신
20,opponent,"반대자, 상대; 반대하는"
20,present,"현재의; 현재, 선물; 제출하다, 나타내다"
20,fertile,"비옥한, 기름진"
20,emperor,황제
20,dwell,"살다, 거주하다"
20,chore,"집안일, 허드렛일"
20,grateful,"고마워하는, 감사하는"
20,fossil,화석
20,glitter,반짝이다; 반짝임
20,miserable,"비참한, 불쌍한"
20,portray,"묘사하다, 설명하다, 초상을 그리다"
20,protein,단백질
20,backward,"후방에, 뒤쪽으로, 거꾸로"
20,translate,"번역하다, 옮기다"
20,refresh,"상쾌하게 하다, 새롭게 하다"
20,tissue,(생물의 근육.신경 등의) 조직
20,lord,군주
20,remove,제거하다
20,scan,"정밀 검사하다, 유심히 쳐다보다"
20,pottery,"도자기, 도예"
20,layer,"층, 겹"
20,property,"재산, 소유물, 부동산"
20,justify,정당화하다
20,polish,"닦다, 윤을 내다, (문장 등을) 다듬다"
20,flavor,맛; 맛을 내다
20,ceremony,"의식, 식, 의례"
20,relate,"관련시키다, 관련이 있다"
20,strive,"노력하다, 애쓰다, 투쟁하다"
20,radiant,"빛나는, 아주 밝은"
20,exclaim,(감탄하며) 외치다
20,asset,"자산, 재산"
20,decay,"부패하다, 쇠퇴하다; 부패, 쇠퇴"
20,administer,"관리[운영]하다, 집행하다, 주다"
20,wage,"임금, 급료"
20,subscribe,"구독하다, 가입하다"
21,merit,"장점, 공로; 받을 만하다"
21,dwindle,"점점 줄어들다, 저하되다"
21,conference,"회담, 회의"
21,accuse,"고발하다, 비난하다"
21,enhance,향상하다
21,intimate,친밀한
21,reception,"환영회, 접수"
21,overwhelm,"압도하다, 당황하게 하다"
21,coincidence,"우연의 일치, 동시에 일어난 사건"
21,majesty,"위엄, 장엄, (M-) 왕"
21,shrug,(어깨를) 으쓱하다
21,vicious,"사악한, 악의 있는"
21,cherish,소중히 하다
21,eternal,영원한
21,shrink,"축소하다, 수축하다"
21,colleague,동료
21,transmit,전달하다
21,discard,"버리다, 처분하다"
21,copper,"구리; 구리의, 구릿빛의"
21,orbit,궤도; 궤도를 그리며 돌다
21,famine,"굶주림, 기아"
21,pill,알약
21,immune,"면역성의, 면제된"
21,raw,"날것의, 가공하지 않은"
21,superior,우월한; 상사
21,string,"끈, 줄, 일련"
21,cope,"대처하다, 잘 처리하다"
21,loan,"대출, 대출금; 대출하다"
21,obedient,"순종하는, 유순한"
21,procedure,"절차, 과정"
21,bond,"유대, 결속, 속박, 계약, 채권"
21,angle,"각도, 모서리"
21,subtle,"미묘한, 교묘한"
21,depict,"묘사하다, 그리다"
21,radical,"과격한, 급진적인, 근본적인; 급진주의자"
21,caution,"조심, 주의; 주의를 주다"
21,persist,"고집하다, 지속하다"
21,reverse,"역(逆), 반대; 역의, 반대의; 뒤바꾸다"
21,stuff,"것(들), 물건; (빽빽이) 채워 넣다, 쑤셔 넣다"
21,therapy,"치료, 요법"
22,skeleton,"골격, 뼈대"
22,strategy,전략
22,attract,(주의.흥미 등을) 끌다
22,hence,"그러므로, 지금부터"
22,architecture,"건축, 건축물"
22,handle,다루다
22,wilderness,"황무지, 황야"
22,category,범주
22,funeral,장례식; 장례의
22,prefer,선호하다
22,outcome,결과
22,humiliation,"창피함, 굴욕"
22,ban,금지하다; 금지
22,flush,"(얼굴이) 붉어지다, 물이 쏟아져 나오다"
22,omit,"생략하다, 빼다"
22,despair,절망; 절망하다
22,alert,"기민한, 경계하는; 경계 (태세); 경고하다"
22,compact,"소형의, 조밀한; 꽉 채우다"
22,likewise,"마찬가지로, 게다가"
22,astonish,놀라게 하다
22,panic,"갑작스러운 공포, 공황; 공황적인"
22,optimistic,"낙관적인, 낙천적인"
22,murder,살인; 살인하다
22,fundamental,"근본적인, 기본적인; 근본"
22,loyal,"충성스러운, 성실한"
22,humid,"(날씨가) 습기 있는, 눅눅한"
22,pretend,"~인 척하다, 주장하다"
22,graduate,"졸업하다; 졸업생, 대학원 학생"
22,delicate,섬세한
22,inflate,"부풀리다, 과장하다, (물가 등을) 인상하다"
22,adequate,적당한
22,physician,"의사, 내과 의사"
22,joint,"공동의, 연합의; 이음매, 관절"
22,via,"~을 거쳐[경유해서], ~을 통해"
22,passage,"통로, (시간의) 경과, (인용문의) 한 절"
22,vessel,"(물건을 담는) 용기, 배, 선박, 혈관"
22,restore,"회복하다, 복구하다, 돌려주다"
22,passive,"수동적인, 수동형의"
22,marble,"대리석, 구슬; 대리석의"
22,classify,분류하다
23,prepare,준비하다
23,transaction,"거래, 처리"
23,sufficient,충분한
23,stable,안정된; 마구간
23,concern,"관련되다, 걱정하게 하다; 걱정, 관심사"
23,sympathy,"동정, 공감"
23,principal,"주요한, 제1의; (단체의) 장, 주역"
23,by-product,부산물
23,anxiety,"걱정, 불안, 열망"
23,edible,"먹을 수 있는, 식용의"
23,federal,"연방의, 연합의"
23,suffer,"고통받다, 겪다"
23,casual,"우연한, 무심결의, 격식을 차리지 않는"
23,tablet,"(의학) 정제, 알약, (평평한) 판"
23,trade,거래[교환]하다; 무역
23,liquid,액체; 액체의
23,characteristic,"특징, 특색; 독특한, 특징적인"
23,anticipate,"예상하다, 기대하다"
23,outlook,"전망, 조망"
23,desert,"사막; 사막의, 불모의; 버리다, 도주하다"
23,infinite,무한한
23,roam,"배회하다, 돌아다니다"
23,decent,"제대로 된, 품위 있는"
23,behalf,"이익, 자기편"
23,distortion,"왜곡, 찌그러뜨림"
23,bud,싹; 싹트다
23,symbolic,상징적인
23,municipal,"지방(자치제)의, 시의"
23,phenomenon,"현상, 사건, 비범한 인물"
23,devote,(노력.시간 등을) 바치다
23,peasant,"농민, 소작농"
23,diminish,감소하다
23,jealous,질투하는
23,exclude,"배제하다, 제외하다"
23,flexible,"융통성 있는, 유연한"
23,tenant,"세입자, 주민"
23,worthwhile,~할 가치가 있는
23,pavement,"보도, 포장도로"
23,nominate,"(후보자로) 지명[추천]하다, 임명하다"
23,sacred,"신성한, 성스러운"
24,support,"지지하다, 받치다, 부양하다; 지지, 지탱함, 부양"
24,revise,"변경하다, 개정[수정]하다"
24,suggest,"암시하다, 넌지시 말하다"
24,control,"지배하다, 제어하다; 지배, 제어"
24,mammal,포유동물
24,internal,내부의
24,resent,"분개하다, 화를 내다"
24,abrupt,갑작스러운
24,diverse,"다른, 다양한"
24,refine,"정제하다, 개선하다"
24,dynamic,"동적인, 역학의"
24,nerve,신경
24,prompt,"즉각적인, 신속한; 촉구하다, 자극하다"
24,suspend,"매달다, 중지하다"
24,industry,"산업, 공업"
24,iceberg,빙산
24,monetary,화폐의
24,judge,판단하다; 재판관
24,gloom,"어둠, 우울"
24,distraction,"주의 산만, (정신을) 산만하게 하는 것, 기분 전환"
24,collapse,"무너지다, 붕괴하다; 붕괴"
24,trigger,"촉발하다, 유발하다; 방아쇠, 계기"
24,martial,"전쟁의, 군대의"
24,monologue,독백
24,deliberate,"의도적인, 신중한; 숙고하다"
24,plot,"줄거리, 음모; 음모를 꾸미다"
24,rod,"막대기, 회초리"
24,partial,"부분적인, 편파적인"
24,mutual,"서로의, 공통의"
24,priceless,대단히 귀중한
24,fate,운명
24,pursue,"추구하다, 쫓다"
24,Atlantic,대서양; 대서양의
24,weird,"이상한, 기묘한"
24,booth,"칸막이한 공간, 부스, 노점"
24,prescribe,"규정하다, (약을) 처방하다"
24,erupt,"분출하다, 폭발하다"
24,insult,모욕하다; 모욕
24,gaze,"뚫어지게 보다, 응시하다"
24,supreme,최고의
25,context,"전후 관계, 맥락, 문맥"
25,complete,"완전한, 완벽한, 완료된; 완료하다"
25,race,"경주[경쟁]하다, 질주하다; 경주, 경쟁, 인종"
25,dominate,지배하다
25,vehicle,"탈것, 수단, 매개체"
25,complain,"불평하다, 항의하다"
25,brochure,"(안내.광고용) 소책자, 브로슈어"
25,force,"힘, 영향력; 강요하다"
25,nest,"둥지, 보금자리; 둥지를 틀다, (둥지에서) 살다"
25,gain,얻다; 이익
25,curriculum,"교육 과정, 커리큘럼"
25,sew,"꿰매다, 바느질하다"
25,masculine,"남자의, 남자다운"
25,frown,눈살을 찌푸리다; 찡그린 얼굴
25,astound,놀라게 하다
25,dictator,"독재자, 구술하는 사람"
25,assessment,"평가, 판단"
25,crucial,"중대한, 중요한"
25,paralysis,마비
25,deck,갑판
25,cheer,"환호, 갈채; 환호[성원]하다"
25,carve,"조각하다, 새기다"
25,tease,"괴롭히다, 약 올리다"
25,aggressive,"공격적인, 적극적인"
25,cure,"치료하다, 해결하다; 치유, 회복"
25,attribute,~의 결과로 여기다; 속성
25,foster,"육성하다, 촉진하다; 수양의, 위탁의"
25,psychologist,심리학자
25,postpone,"연기하다, 뒤로 미루다"
25,rob,"훔치다, 강탈하다"
25,abuse,"남용, 욕설, 학대; 남용하다, 학대하다"
25,bystander,"방관자, 행인, 구경꾼"
25,breakdown,"고장, 쇠약"
25,disguise,"변장하다, 숨기다; 변장, 은폐"
25,blueprint,청사진
25,rear,"뒤; 뒤의, 후방의; 기르다"
25,output,"생산(량), 산출(량)"
25,sermon,설교
25,sprout,"싹이 트다, 자라나다; 싹"
25,tin,"양철, 주석"
26,reform,개혁; 개혁하다
26,deal,"다루다, 대처하다(with); 거래"
26,recruit,"모집하다, 징집하다, 신병, 신입 사원"
26,maintain,"유지하다, 지지하다"
26,workshop,"워크숍, 작업장, 연구 집회"
26,patient,환자; 인내심 있는
26,convention,"집회, 총회, 관습"
26,devastate,황폐시키다
26,reap,수확하다
26,overlook,"간과하다, 너그럽게 봐주다, 내려다보다"
26,deliver,"배달하다, 전달하다"
26,reject,"거부하다, 거절하다"
26,nourish,"영양분을 주다, 기르다"
26,bay,만(灣)
26,stun,"놀라게 하다, 기절시키다"
26,particular,"특정한, 개개의; 사항, (-s) 상세"
26,bulletin,"게시, 게시물"
26,fluid,"유동체(액체.기체의 총칭); 유동체의, 유동적인"
26,affair,"사건, 일"
26,dawn,"새벽; 이해되기 시작하다, 날이 새다"
26,hostile,적대적인
26,contend,"싸우다, 주장하다, 경쟁하다"
26,respect,"존중하다; 존경, 관련"
26,await,기다리다
26,concrete,구체적인; 콘크리트
26,satisfy,"만족시키다, 충족시키다"
26,literate,읽고 쓸 수 있는
26,variable,"변수; 변하기 쉬운, 변덕스러운"
26,lease,임대; 임대하다
26,rule,"지배, 규칙; 지배하다, 통치하다"
26,perseverance,인내심
26,fatal,치명적인
26,substitute,"대리자, 대체물; 대체하다"
26,invert,"(위치.순서 등을) 거꾸로 하다, 뒤집다"
26,tension,"긴장, 불안; 긴장시키다"
26,reign,"통치 기간, 치세; 군림하다"
26,crack,갈라진 틈; 금 가다
26,startle,깜짝 놀라게 하다
26,discourage,"낙담시키다, 단념시키다"
26,compensate,보상하다
27,convert,"전환하다, 바꾸다"
27,strike,"치다, (머릿속에) 떠오르다; 치기, 동맹 파업"
27,suppress,"억압하다, 참다"
27,core,핵심; 핵심의
27,contribute,"기여하다, 공헌하다, 기부하다"
27,spear,창
27,renowned,"유명한, 명성 있는"
27,era,시대
27,withdraw,"철수하다, 철회하다, (돈을) 인출하다"
27,separate,"분리하다; 갈라진, 개개의"
27,dignity,존엄(성)
27,notify,"통지하다, 알리다"
27,animate,"생기 있게 하다, 고무하다; 살아 있는"
27,prevent,"막다, 예방하다"
27,bilingual,2개 국어의
27,mischief,"장난, 해악"
27,discriminate,"구별하다, 차별하다"
27,exemplify,"예시하다, ~의 좋은 예가 되다"
27,adhere,"고수하다, 충실하다, 집착하다"
27,superb,"최고의, 훌륭한"
27,peculiar,독특한
27,sake,"위함, 목적"
27,choke,"질식시키다, 숨이 막히다"
27,folktale,"민간 설화, 전설"
27,simultaneously,동시에
27,range,범위; 정렬시키다
27,groom,신랑
27,supernatural,초자연적인
27,tender,부드러운; 입찰하다; 입찰
27,instinct,본능
27,gigantic,거대한
27,meditate,명상하다
27,mow,(풀 등을) 베다
27,evolve,"진화하다, 발전하다"
27,chase,"쫓다, 추적하다"
27,afflict,괴롭히다
27,empirical,"경험적인, 실증적인"
27,coherent,"통일성 있는, 조리 있는"
27,intolerable,참을 수 없는
27,fountain,"분수, 근원"
28,bold,"대담한, 선이 굵은"
28,compliment,칭찬; 칭찬하다
28,summit,"꼭대기, 정상"
28,troop,"무리, 떼, 군대, 군사"
28,alter,"바꾸다, 변경하다"
28,conceive,"생각해 내다, 마음속에 그리다"
28,durability,내구성
28,destroy,파괴하다
28,shallow,"얕은, 얇은, 피상적인, 천박한"
28,face,"직면하다; 얼굴, 표면"
28,promote,"증진하다, 승진시키다"
28,weep,울다
28,grasp,"붙잡다, 이해하다, 파악하다; 꽉 쥐기, 이해"
28,overall,"전반적인, 전체의; 작업복"
28,superstition,미신
28,colony,"식민지, (새.개미.꿀벌 등의) 집단"
28,absurd,"불합리한, 우스꽝스러운"
28,conduct,"수행하다, 실시하다; 행위, 안내"
28,dormitory,기숙사
28,prone,~하는 경향이 있는
28,conceal,숨기다
28,retreat,"후퇴하다, 물러서다; 퇴각, 후퇴"
28,compulsive,"강제적인, 강박의"
28,clinic,"전문 병원, 개인 병원"
28,banner,"깃발, 현수막"
28,formulate,"만들어 내다, 공식화하다"
28,vow,맹세; 맹세하다
28,malnutrition,영양실조
28,heritage,"유산, 세습 재산"
28,undergo,겪다
28,boast,"자랑하다, 떠벌리다"
28,neutral,"중립의, 공평한"
28,stain,얼룩; 얼룩지게 하다
28,incentive,"자극, 장려책, 동기; 격려하는, 자극하는"
28,float,"뜨다, 떠다니다; 부유물"
28,tendency,"경향, 추세"
28,applause,박수갈채
28,wrestle,"싸우다, (일과) 씨름하다, 레슬링하다"
28,sensation,"감각, 느낌, 대사건(센세이션)"
28,Confucian,"공자의, 유교의"
29,draft,"원고, 초안; 초안을 그리다"
29,crude,"가공하지 않은, 조잡한"
29,supplement,"보충, 보충물; 보충하다"
29,velocity,속도
29,tame,길들이다; 길들여진
29,adapt,"적응하다, 적응시키다"
29,manage,"잘 해내다, 다루다"
29,dismay,"실망시키다, 낙담시키다; 걱정, 실망"
29,diagnose,진단하다
29,molecule,분자
29,reservoir,"저장소, 저수지"
29,conform,"순응하다, 일치하다"
29,spacious,"넓은, 훤히 트인"
29,weave,"엮다, 짜다, (생각 등을) 엮어 넣다"
29,boundary,"경계, 경계선"
29,motive,동기(행동의 원인)
29,tangible,"유형적인, 유형의, 만질 수 있는"
29,prominent,"현저한, 저명한"
29,rigid,"엄격한, 융통성이 없는"
29,archaeology,고고학
29,subtract,빼다
29,breed,"낳다, 양육하다"
29,utmost,"최대한의, 최고의; 최대한도"
29,proficient,숙달된
29,accumulate,"모으다, 축적하다"
29,embody,"구현하다, 구체화하다"
29,equity,공평
29,violate,"위반하다, 침해하다"
29,ambitious,야심 있는
29,intact,"온전한, 손상되지 않은"
29,impulse,"충동, 추진"
29,attend,"출석하다, 보살피다"
29,trim,"다듬다, 잘라 내다, 장식하다"
29,navigate,"길을 찾다, 항해[비행]하다"
29,remedy,"치료, 요법"
29,consist,(부분.요소로) 이루어지다
29,imprint,"(도장 등을) 찍다, 감명시키다; 찍은 자국, 인상"
29,modify,"변형하다, 수정하다"
29,confine,"제한하다, 가두다; 한계"
29,dispatch,"급파하다, 발송하다; 급파, 발송"
30,diameter,"지름, 직경"
30,anecdote,"일화, 비화"
30,spatial,"공간의, 공간적인"
30,blame,"비난하다, ~의 탓으로 돌리다; 비난, 책망"
30,geology,지질학
30,pledge,"약속, 맹세; 약속하다, 맹세하다"
30,cost,"(비용이) 들다; 비용, 대가"
30,earn,"(신용.평판 등을) 얻다, (돈을) 벌다"
30,detect,"발견하다, 감지하다"
30,temperate,"(기후가) 온화한, 절제하는"
30,soar,높이 치솟다
30,mock,조롱하다; 가짜의
30,disclose,"드러내다, 폭로하다"
30,exhibit,"전시하다, 보여 주다; 전시, 전시품"
30,symptom,증상
30,invent,발명하다
30,awkward,"어색한, 서투른"
30,grind,"갈다, 빻다"
30,expose,"드러내다, (비밀을) 폭로하다, 노출시키다"
30,closet,벽장
30,damp,축축한; 습기
30,script,"손으로 쓰기, 대본"
30,signify,"의미하다, 중요하다"
30,discuss,토론하다
30,sibling,"형제자매, 동기"
30,lay,"(물건을) 놓다, (알을) 낳다"
30,surveillance,감시
30,discharge,"배출, 내보냄, 방전; 배출하다, 내보내다, 해고하다"
30,thorough,철저한
30,undertake,"수행하다, (일을) 떠맡다, 착수하다"
30,panel,"토론자단, 패널, 넓은 직사각형의 합판"
30,linguistic,"언어의, 언어학의"
30,flourish,"번영하다, 번창하다"
30,feed,"먹이를 주다, 부양하다"
30,sophomore,(대학.고등학교의) 2학년생
30,remind,"생각나게 하다, 상기시키다"
30,sole,유일한
30,pillar,기둥
30,explode,폭발하다
30,illusion,"환상, 착각"
31,regret,"후회하다, 한탄하다; 유감, 후회"
31,submit,"복종시키다, 복종하다, 제출하다"
31,divine,"신의, 신성한"
31,revenue,"수입, 수익"
31,corrupt,"부정한, 부패한; 타락시키다"
31,mention,언급하다; 언급
31,factual,실제의
31,swamp,"늪, 습지"
31,expedition,탐험(대)
31,abnormal,비정상적인
31,storage,"저장, 저장고"
31,revive,되살아나다
31,equator,적도
31,motion,"운동, 움직임, 몸짓; 몸짓으로 지시[신호]하다"
31,patent,"특허, 특허권; ~의 특허를 얻다"
31,virtue,미덕
31,arithmetic,"산수, 연산"
31,consistent,"일관된, 모순이 없는"
31,cognitive,"인식의, 인지력 있는"
31,hinder,방해하다
31,humble,"겸손한, 비천한"
31,bounce,"(공이) 튀다, 되튀다, 뛰어오르다"
31,imprison,투옥하다
31,enlist,"(군인을) 모집하다, 도움을 얻다"
31,carbon,탄소
31,upcoming,다가오는
31,trace,흔적; 흔적을 쫓다
31,pulse,맥박
31,locate,"(수동태로) ~에 위치하다, (위치를) 찾아내다"
31,controversy,"논란, 논쟁"
31,flattery,아첨
31,regard,"~으로 여기다; 관계, 고려"
31,convenience,"편의, 편리"
31,hygiene,"위생, 위생학"
31,rush,"돌진하다, 갑자기 일어나다; 돌진, 황급한 움직임"
31,contaminate,오염시키다
31,external,외부의; 외부
31,herd,(짐승의) 떼
31,allocate,"할당하다, 분배하다"
31,gorgeous,"아주 멋진, 화려한"
32,confess,고백하다
32,subjective,"주관적인, 주격의"
32,trivial,사소한
32,acknowledge,인정하다
32,accord,"일치하다, 주다, 부여하다; 일치, 협정"
32,immense,막대한
32,extract,추출하다; 추출물
32,sewage,하수
32,reconciliation,화해
32,explore,"탐험하다, 탐구하다"
32,warrant,"보증, 영장; 보증하다"
32,complement,보완하다; 보충물
32,ceramic,도자기; 도자기의
32,license,"면허, 인가; 면허[인가]를 내주다"
32,emerge,"나타나다, 드러나다"
32,halt,"정지, 일시 멈춤; 정지하다, 정지시키다"
32,pierce,"꿰뚫다, ~에 구멍을 뚫다"
32,ponder,심사숙고하다
32,burglar,(주거 침입) 강도
32,stroke,"뇌졸중, 강타"
32,lottery,"복권, 추첨"
32,certificate,"증명서, 자격[면허]증"
32,transplant,이식; 이식하다
32,cluster,"무리, (과일.꽃의) 송이, 성단"
32,plea,"탄원, 간청, 변명"
32,derive,"이끌어 내다, ~에서 비롯되다"
32,plague,전염병
32,ultrasound,초음파
32,deluxe,"호화로운, 사치스러운"
32,convey,"전달하다, 나르다"
32,depth,깊이
32,evaporate,증발하다
32,lame,다리를 저는
32,intelligence,"지능, 지성"
32,sour,신맛이 나는
32,repetitive,반복성의
32,oppress,억압하다
32,leftover,"나머지의, 남은; 나머지, 남은 음식"
32,embrace,"포옹; 포옹하다, 받아들이다"
32,blade,칼날
33,abundant,풍부한
33,duplicate,"복제품; 이중으로 하다, 복제하다"
33,spoil,"망치다, 상하게 하다, 버릇없게 키우다"
33,altitude,"고도, 높이"
33,glimpse,"흘긋 봄; 흘긋 보다, 깨닫다"
33,blend,"혼합; 섞다, 혼합하다"
33,swell,부풀다; 팽창
33,grief,큰 슬픔
33,beverage,음료
33,warrior,"전사, 용사"
33,shrub,관목
33,slice,얇은 조각; 얇게 썰다
33,exotic,이국적인
33,arrogant,거만한
33,vanish,사라지다
33,outbreak,"(전쟁.질병 등의) 발발, 폭동"
33,accommodate,"수용하다, 숙박시키다"
33,cozy,아늑한
33,recommend,추천하다
33,auction,경매; 경매에 부치다
33,obsess,"강박 관념을 갖다, (망상이) 사로잡다"
33,suitor,"소송인, 구혼자"
33,rational,"이성적인, 합리적인"
33,discreet,"분별 있는, 사려 깊은"
33,pioneer,"개척자, 선구자; 개척자의; 개척하다"
33,assert,"주장하다, 행사하다"
33,undo,"원상태로 돌리다, (매듭을) 풀다"
33,inevitable,피할 수 없는
33,elaborate,"정교한, 공들인"
33,toss,던지다
33,retain,유지[보유]하다
33,maximize,"최대화하다, 최대한으로 활용하다"
33,buildup,축적
33,machinery,(집합적) 기계
33,sacrifice,"희생하다, 희생시키다; 희생, 제물"
33,auditorium,강당
33,linger,"오래 머물다, 계속되다"
33,neglect,"무시하다; 소홀, 무시"
33,feedback,"반응, 피드백"
33,radioactive,방사성의
34,impair,손상하다
34,metaphor,"은유, 은유법"
34,predominant,"뛰어난, 우세한"
34,bruise,"타박상, 멍; 타박상을 입히다, 멍들게 하다"
34,attorney,변호사
34,sanitation,위생
34,heredity,"유전, 유전 형질"
34,naive,순진한
34,shed,"(눈물 등을) 흘리다, 발산하다, (털 등을) 떨어뜨리다"
34,metropolitan,"수도권의, 대도시의"
34,shield,"방패, 보호물; 보호하다"
34,ecology,생태학
34,coverage,"(점유) 범위, (신문.텔레비전.라디오의) 보도"
34,expel,쫓아내다
34,plow,쟁기; 쟁기질하다
34,prolong,연장하다
34,fluent,유창한
34,margin,가장자리
34,induce,"유도하다, 설득하다"
34,interior,내부; 내부의
34,ornament,장식품; 장식하다
34,probe,조사하다; 탐사선
34,vibrate,"진동하다, 흔들다"
34,speculate,"사색하다, 투기하다"
34,versus,"~대, ~과 대비하여"
34,pregnant,임신한
34,epidemic,"전염병, 유행병"
34,precede,"~에 앞서다, 먼저 일어나다"
34,breathtaking,"아슬아슬한, 숨 막히는"
34,foundation,"기초, 토대, 재단"
34,stimulate,"자극하다, 고무하다"
34,fabric,"구조, 조직, 직물"
34,overturn,전복시키다; 전복
34,ripe,(과일 등이) 익은
34,framework,"뼈대, 틀, 체제"
